writeup_id,topic_id,url,title,description,authors,content_state,create_time,publish_time,update_time,application_links,youtube_links,application_links_json,youtube_links_json,markdown_path,json_path,category,confidence,keywords_cn
58209,657328,/competitions/gemini-3/writeups/sound-sketchbook,Sound Sketchbook,Sketch-to-Synth with Gemini 3 Pro,NoelKM,PUBLISHED,2025-12-10T10:08:19.868113800Z,2025-12-12T11:37:42.700Z,2025-12-12T12:08:27.781630300Z,https://ai.studio/apps/drive/19-m0wjCX0IGXNV6y1fFvaoq6zKA9S28S?fullscreenApplet=true,https://youtu.be/JVQznYBFbdU,"[{""id"": 83924, ""title"": ""Public AI Studio App Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/19-m0wjCX0IGXNV6y1fFvaoq6zKA9S28S?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 83700, ""title"": ""Sound Sketchbook — Sketch-to-Synth with Gemini 3 Pro (AI Studio)"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/JVQznYBFbdU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58209.md,writeups/58209.json,Content Creation & Media,high,"音频合成,草图转换,Gemini模型,创意工具,音乐创作,人工智能,声音设计,交互式合成器"
58210,657329,/competitions/gemini-3/writeups/new-writeup-1765361545287,Inbox   AI,Reclaim Your Focus. Prioritize the Critical. Never Miss an Urgent Message.,Kanchan Sharma,PUBLISHED,2025-12-10T10:12:25.689303300Z,2025-12-11T14:48:20.067Z,2025-12-12T15:36:19.518717600Z,https://github.com/k5813/inbox-ai;https://ai.studio/apps/drive/1rFacY_Tfu6L8SxDbl-YfeMiQTMig1ekJ?fullscreenApplet=true,https://youtu.be/hch75F3J4Pc,"[{""id"": 85463, ""title"": ""GitHub Link to INBOX AI"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/k5813/inbox-ai"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 79431, ""title"": ""Link to \""INBOX AI\"""", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1rFacY_Tfu6L8SxDbl-YfeMiQTMig1ekJ?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 79622, ""title"": ""Google AI Studio I My First App - INBOX AI"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/hch75F3J4Pc"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58210.md,writeups/58210.json,Productivity & Task Management,high,"邮件管理,消息优先级,智能过滤,专注力提升,紧急提醒,收件箱助手,人工智能,效率工具"
58212,657331,/competitions/gemini-3/writeups/new-writeup-1765361709754,AnimateMyIdea,"Describe your idea, and AnimateMyIdea turns it into a narrated animation.",Devender Garg,PUBLISHED,2025-12-10T10:15:10.168399300Z,2025-12-11T11:46:26.247Z,2025-12-11T13:50:54.977000500Z,https://ai.studio/apps/drive/1MD1RfuFfksRxP7-1o1iBvh9U4NttKZPz?fullscreenApplet=true,https://www.youtube.com/watch?v=SIBREA1QHP0,"[{""id"": 78830, ""title"": ""AnimateMyIdea"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1MD1RfuFfksRxP7-1o1iBvh9U4NttKZPz?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 79102, ""title"": ""AnimateMyIdea"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=SIBREA1QHP0"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58212.md,writeups/58212.json,Content Creation & Media,high,"创意动画,文本转视频,AI叙事,自动生成,想法可视化,动画制作,内容创作,多模态生成"
58214,657333,/competitions/gemini-3/writeups/ok-is-this,Social Media Management & Customer Response,"A multi-agent system that automates inbox reply, content creation, analytics, and client communication across Facebook & web interfaces.",Ekram Hosain Sikder,PUBLISHED,2025-12-10T10:15:39.038005700Z,2025-12-12T09:33:38.197Z,2025-12-12T09:33:38.195458Z,https://ai.studio/apps/drive/1n3Gz2vXe3Vm4-Ym3l7vukJhiqSmUvxmd,https://youtu.be/yVb9xJ3FlNM,"[{""id"": 77149, ""title"": ""The Google AI studio Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1n3Gz2vXe3Vm4-Ym3l7vukJhiqSmUvxmd"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 83097, ""title"": ""The Youtube Video"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/yVb9xJ3FlNM"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58214.md,writeups/58214.json,Content Creation & Media,high,"社交媒体管理,多智能体系统,自动回复,内容创作,客户沟通,Facebook集成,数据分析,营销自动化"
58218,657338,/competitions/gemini-3/writeups/new-writeup-1765362193766,teamCultivate,An app to leverage farming by providing assistance,"Apple@05, Thrishul, Krishitha, Anjali Kambala, Sai Hasika T",PUBLISHED,2025-12-10T10:23:12.354317Z,2025-12-12T18:29:24.830Z,2025-12-12T18:29:36.551629600Z,https://ai.studio/apps/drive/1-eV1ibzt-XsdsHvhoixio6BW37RNmeoZ?fullscreenApplet=true,https://youtu.be/gIsipwRIMqA,"[{""id"": 87516, ""title"": ""Cultivate"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1-eV1ibzt-XsdsHvhoixio6BW37RNmeoZ?fullscreenApplet=true"", ""description"": ""Cultivate is an AI-powered PWA for smallholder farmers.Built on React and Google Gemini-2.5-Flash , it offers multimodal disease detection , real-time market analysis, and intelligent daily management"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 88242, ""title"": ""video demo of Cultivate app"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/gIsipwRIMqA"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58218.md,writeups/58218.json,Agriculture & Farming,high,"农业科技,智慧农业,农业辅助,团队协作,农业管理,种植指导,农业应用,生产力工具"
58219,657340,/competitions/gemini-3/writeups/new-writeup-1765362409237,AdaptiveLearn – An AI-native e-learning platform powered by Gemini 3 Pro,"Immersive, adaptive and generative learning made simple",Adam Serghini,PUBLISHED,2025-12-10T10:26:48.942122300Z,2025-12-11T19:07:42.250Z,2025-12-11T19:07:42.251293Z,https://ai.studio/apps/drive/1Ff-_yJ3TqtJmdpESc-ieuRZ2dLWIdlmp?fullscreenApplet=true,https://www.youtube.com/watch?v=pZAkUrLm8vI,"[{""id"": 80660, ""title"": ""AdaptLearn"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1Ff-_yJ3TqtJmdpESc-ieuRZ2dLWIdlmp?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 80661, ""title"": ""AdaptiveLearn – An AI-native e-learning platform powered by Gemini 3 Pro"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=pZAkUrLm8vI"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58219.md,writeups/58219.json,Education & Learning,high,"在线教育,自适应学习,Gemini模型,个性化教学,沉浸式学习,生成式AI,智能课程,教育平台"
58223,657344,/competitions/gemini-3/writeups/prompt-purify-1765362698142,Prompt Purify,PromptPurify: A Universal Context Optimization Agent for LLMs,ganime godeoglu,PUBLISHED,2025-12-10T10:31:38.410697500Z,2025-12-12T23:19:46.307Z,2025-12-12T23:19:46.307036700Z,https://github.com/ganiroo/prompt-purify;https://ai.studio/apps/drive/1ecAe1LjONquXYOObA8PdEaulHehUMPBS,https://youtu.be/pSEE2h9OiyQ,"[{""id"": 93828, ""title"": ""Github repository link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/ganiroo/prompt-purify"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 93827, ""title"": ""Google AI studio link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1ecAe1LjONquXYOObA8PdEaulHehUMPBS"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 93834, ""title"": ""Prompt Purify introduction demo video"", ""sortKey"": 5, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/pSEE2h9OiyQ"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58223.md,writeups/58223.json,Developer Tools & IDEs,high,"提示词优化,上下文处理,大语言模型,通用代理,提示工程,AI优化,模型增强,智能净化"
58227,657348,/competitions/gemini-3/writeups/device-architect,Device Architect,"Interactive 3D semiconductor architecture visualization tool spanning package, device, and atomic scales.",Sam Den,PUBLISHED,2025-12-10T10:38:07.163840200Z,2025-12-10T12:21:12.463Z,2025-12-12T18:15:52.659387200Z,https://ai.studio/apps/drive/138cXtQ7_m6oXnM1RoaLJ2Dw-A9HPGmii?fullscreenApplet=true,https://youtu.be/L3amvtFYM9U,"[{""id"": 77237, ""title"": ""Device Architect (Google AI Studio)"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/138cXtQ7_m6oXnM1RoaLJ2Dw-A9HPGmii?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77233, ""title"": ""Device Architect - Vibe Code with Gemini 3 Pro in Google AI Studio"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/L3amvtFYM9U"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58227.md,writeups/58227.json,Design & Architecture,high,"半导体架构,3D可视化,交互式设计,芯片设计,多尺度展示,原子级建模,设备架构,工程工具"
58231,657352,/competitions/gemini-3/writeups/new-writeup-1765363234811,SANKAT MOCHAN,"Sankat mochan :AI-powered SOS with auto evidence and nearby responders, working even without your phone. ",Divyansh Dusad,PUBLISHED,2025-12-10T10:40:35.153794700Z,2025-12-10T10:58:44.593Z,2025-12-10T10:58:44.591954400Z,https://kaggle.com/models/google/gemini-2.5-flash-api,,"[{""id"": 77138, ""title"": ""Gemini 2.5 Flash API"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://kaggle.com/models/google/gemini-2.5-flash-api"", ""modelId"": 323302, ""description"": """", ""resource"": {""date"": ""2025-04-29T19:46:25.284530800Z"", ""upvoteCount"": 202, ""ownerOrganization"": {""name"": ""Google"", ""id"": 855, ""thumbnailImageUrl"": ""https://storage.googleapis.com/kaggle-organizations/855/thumbnail.png"", ""slug"": ""google""}, ""usabilityRating"": 1, ""isPrivate"": false, ""isPhoneVerified"": false}, ""entityType"": ""KAGGLE_RESOURCE_TYPE_MODELS""}]",[],writeups/58231.md,writeups/58231.json,Emergency & Crisis Management,high,"紧急求救,AI安全,自动取证,位置服务,应急响应,离线功能,智能报警,公共安全"
58232,657353,/competitions/gemini-3/writeups/new-writeup-1765363739693,AI Exam Coach,"Your Personal AI Mentor for Smarter, Faster Exam Preparation",Adityaraj18072912,PUBLISHED,2025-12-10T10:49:02.231309300Z,2025-12-10T11:46:33.803Z,2025-12-10T11:46:33.801864200Z,https://github.com/ap1807/AI-Exam-Coach;https://kaggle.com/models/google/gemini-3-pro-api;https://ai-exam-coach-58644850477.us-west1.run.app/,https://youtu.be/fCsUXL1vt_I?si=FxhfiUx51O1ibwvl,"[{""id"": 77212, ""title"": ""AI Exam Coach"", ""sortKey"": 2, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/ap1807/AI-Exam-Coach"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77211, ""title"": ""Gemini 3 Pro API"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://kaggle.com/models/google/gemini-3-pro-api"", ""modelId"": 506106, ""description"": """", ""resource"": {""date"": ""2025-11-18T14:43:38.251014400Z"", ""upvoteCount"": 23, ""ownerOrganization"": {""name"": ""Google"", ""id"": 855, ""thumbnailImageUrl"": ""https://storage.googleapis.com/kaggle-organizations/855/thumbnail.png"", ""slug"": ""google""}, ""usabilityRating"": 1, ""isPrivate"": false, ""isPhoneVerified"": false}, ""entityType"": ""KAGGLE_RESOURCE_TYPE_MODELS""}, {""id"": 77210, ""title"": ""AI Exam Coach"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai-exam-coach-58644850477.us-west1.run.app/"", ""description"": ""Your Personal AI Mentor for Smarter, Faster Exam Preparation"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77213, ""title"": ""AI Exam Coach | AI, ML, App Development & Tech"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/fCsUXL1vt_I?si=FxhfiUx51O1ibwvl"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58232.md,writeups/58232.json,Education & Learning,high,"考试辅导,AI导师,学习助手,备考工具,个性化指导,智能教育,高效学习,考试准备"
58234,657355,/competitions/gemini-3/writeups/flux-lens-decoding-reality,Flux Lens: Decoding Reality,AI-Powered Augmented Perception,Orestas Dulinskas,PUBLISHED,2025-12-10T10:52:31.236661100Z,2025-12-11T10:50:44.010Z,2025-12-11T10:50:44.010958300Z,https://x.com/orestas41/status/1999067940046684329?s=20;https://flux-lens-76743538936.us-west1.run.app/,,"[{""id"": 79039, ""title"": ""Flux-Lens video demo"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://x.com/orestas41/status/1999067940046684329?s=20"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77137, ""title"": ""Flux Lens"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://flux-lens-76743538936.us-west1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/58234.md,writeups/58234.json,Computer Vision & Image Processing,medium,"人工智能,增强现实,现实解码,视觉感知,智能识别,AR技术,多模态分析,环境理解"
58235,657357,/competitions/gemini-3/writeups/emoti-sense-the-contextual-communication-bridge,Emoti-Sense: The Contextual Communication Bridge,Real-time translation of non-verbal social cues using Gemini 3 Pro’s multimodal reasoning.,Rahul Bamaniya5,PUBLISHED,2025-12-10T10:54:55.666396200Z,2025-12-10T11:29:24.960Z,2025-12-10T11:29:24.961436900Z,https://github.com/rahulbamnuya/-Emoti-Sense-The-Contextual-Communication-Bridge?tab=readme-ov-file,https://youtu.be/R_GfyJKYDzw,"[{""id"": 77196, ""title"": ""GitHub Repo Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/rahulbamnuya/-Emoti-Sense-The-Contextual-Communication-Bridge?tab=readme-ov-file"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77155, ""title"": ""Emoti-Sense: The Contextual Communication Bridge"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/R_GfyJKYDzw"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58235.md,writeups/58235.json,Accessibility & Assistive Technology,high,"实时翻译,非语言交流,社交线索,情感识别,多模态推理,Gemini模型,沟通辅助,情境理解"
58236,657358,/competitions/gemini-3/writeups/the-instrument,The Instrument,A Proof of Concept of Tool-Integrated AI-Enabled Assistance in Complex Applications,L. Barriga,PUBLISHED,2025-12-10T10:57:15.712508800Z,2025-12-11T13:49:06.683Z,2025-12-11T13:49:06.684752900Z,https://ai.studio/apps/drive/1n2p7M6tsFoEL83r2BmKFCAZmgk9y_9oe?fullscreenApplet=true,https://youtu.be/HditIHuFzyE,"[{""id"": 79444, ""title"": ""The Instrument"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1n2p7M6tsFoEL83r2BmKFCAZmgk9y_9oe?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 79445, ""title"": ""The Instrument"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/HditIHuFzyE"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58236.md,writeups/58236.json,Developer Tools & IDEs,medium,"工具集成,AI辅助,复杂应用,概念验证,智能助手,应用开发,技术演示,系统集成"
58237,657359,/competitions/gemini-3/writeups/new-writeup-1765364381471,Learning Lens: The AI That Teaches from Your Environment,Learning Lens is an AI application that turns any object in the world into a personalized interactive Learning Len by applying multimodal AI,"Ayush Nirala, Gaurav Kumar, ABHRANSHU AKASH",PUBLISHED,2025-12-10T10:59:42.302822400Z,2025-12-12T17:02:02.557Z,2025-12-12T17:02:02.556563600Z,https://aistudio.google.com/apps/drive/1UIxspdJZtPZG8FFRZ45b5vuDVx_oz18-?showAssistant=true&resourceKey=&showPreview=true,https://youtu.be/u5O5ls7qRUk,"[{""id"": 86564, ""title"": ""Learning Lens "", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/apps/drive/1UIxspdJZtPZG8FFRZ45b5vuDVx_oz18-?showAssistant=true&resourceKey=&showPreview=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 86565, ""title"": ""Learning Lens"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/u5O5ls7qRUk"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58237.md,writeups/58237.json,Education & Learning,high,"教育科技,物体识别,个性化学习,交互式学习,多模态AI,环境学习,智能教学,视觉学习"
58238,657360,/competitions/gemini-3/writeups/new-writeup-1765364445790,Clarity.ai - AI-Powered Therapy Session Analysis,"Making Therapy More Effective, One Insight at a Time",Goutam Prusty,PUBLISHED,2025-12-10T11:00:48.656293900Z,2025-12-12T10:23:39.540Z,2025-12-12T10:23:39.540496Z,https://ai.studio/apps/drive/1JOoXmqd6PMcsrR57TflLLM70ldAdkLP5,https://youtu.be/MJFjPXoVuhA,"[{""id"": 82867, ""title"": ""Clarity.AI App Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1JOoXmqd6PMcsrR57TflLLM70ldAdkLP5"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 83337, ""title"": ""Clarity.AI Demo Video"", ""sortKey"": 1, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/MJFjPXoVuhA"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58238.md,writeups/58238.json,Mental Health & Wellness,high,"心理治疗,会话分析,AI诊疗,治疗效果,医疗健康,洞察分析,心理咨询,智能辅助"
58240,657362,/competitions/gemini-3/writeups/lessonarcade-lite,LessonArcade Lite,Turn any YouTube lesson into an interactive learning quiz,Sofus Deng,PUBLISHED,2025-12-10T11:02:49.027026Z,2025-12-10T11:26:56.960Z,2025-12-10T11:26:56.961087900Z,https://ai.studio/apps/drive/1LyuXWw0y4qE0y6MtD1ICtYWmmlxc2OF9?fullscreenApplet=true;https://github.com/sofus-deng/lessonarcade-lite,https://youtu.be/zZ3u9yo-se0,"[{""id"": 77167, ""title"": ""LessonArcade Lite"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1LyuXWw0y4qE0y6MtD1ICtYWmmlxc2OF9?fullscreenApplet=true"", ""description"": ""Turn any YouTube lesson into an interactive learning quiz"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77168, ""title"": ""Source Code"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/sofus-deng/lessonarcade-lite"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77169, ""title"": ""LessonArcade Lite"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/zZ3u9yo-se0"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58240.md,writeups/58240.json,Education & Learning,high,"在线教育,YouTube学习,互动测验,视频转化,学习工具,知识问答,教育游戏化,课程辅助"
58241,657363,/competitions/gemini-3/writeups/new-writeup-1765364687152,AI Infra Architect: Automated Infrastructure Generation for Any Application,Automatically generating complete app infrastructure from a single natural-language prompt.,"MANAS IPPALPALLI, Abhijeeth Kumbam , Ramanuja Tiwari, Varshitha Reddy, Sai Anusha2005",PUBLISHED,2025-12-10T11:04:48.280943800Z,2025-12-12T15:23:12.713Z,2025-12-12T15:23:12.712662300Z,https://ai.studio/apps/drive/1oSM7ieLTW7NJTAW_xXQeSMajJhdcap0v?fullscreenApplet=true,https://www.youtube.com/watch?v=p4vrJIp2P_o,"[{""id"": 85442, ""title"": ""AI Infra Architech"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1oSM7ieLTW7NJTAW_xXQeSMajJhdcap0v?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 85443, ""title"": ""AI INFRA ARCHITECT WITH GEMINI 3 | GOOGLE AI STUDIO CLOUD GENERATOR"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=p4vrJIp2P_o"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58241.md,writeups/58241.json,Infrastructure & Cloud Systems,high,"基础设施,自动化生成,自然语言,应用架构,DevOps,云计算,智能部署,代码生成"
58246,657368,/competitions/gemini-3/writeups/lablens-ai-scientist-from-images,LabLens – AI Scientist From Images,"Transform any scientific image into an experiment, simulation, or research insight.",Aniketvn,PUBLISHED,2025-12-10T11:10:27.255032800Z,2025-12-11T11:39:34.647Z,2025-12-11T11:39:34.646184400Z,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%2216FESOaCT4XFH71skoadFbT2pDh-5LCr1%22%5D,%22action%22:%22open%22,%22userId%22:%22114990909650847045163%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing",https://youtu.be/Kw4j7VaxA_A,"[{""id"": 79118, ""title"": ""LabLens AI Scientist"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%2216FESOaCT4XFH71skoadFbT2pDh-5LCr1%22%5D,%22action%22:%22open%22,%22userId%22:%22114990909650847045163%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 79119, ""title"": ""Walkthrough of  LabLens by Aniket"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/Kw4j7VaxA_A"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58246.md,writeups/58246.json,Research & Scientific Tools,high,"科学研究,图像分析,实验模拟,科研辅助,AI科学家,数据洞察,实验设计,学术工具"
58247,657369,/competitions/gemini-3/writeups/new-writeup-1765365152533,Peer Education,"Platform for medical students to help build their diagnostic reasoining, clinical communication through AI Modules and Peer Learning.",Muhammad Ali,PUBLISHED,2025-12-10T11:12:34.046604400Z,2025-12-12T23:31:45.883Z,2025-12-12T23:37:17.481658700Z,https://ai.studio/apps/drive/169dMYNn5jT_ZPIcziIdoZc_Kesza3jWI?fullscreenApplet=true,https://youtu.be/mzxUDIxXQxM,"[{""id"": 85842, ""title"": ""Public AI Studio App Link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/169dMYNn5jT_ZPIcziIdoZc_Kesza3jWI?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 93330, ""title"": ""Video Demo"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/mzxUDIxXQxM"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58247.md,writeups/58247.json,Healthcare & Medical,high,"医学教育,诊断推理,临床沟通,同伴学习,医学生培训,AI模块,医疗教学,技能训练"
58248,657370,/competitions/gemini-3/writeups/new-writeup-1765365192706,Sentinel Risk Overwatch,Sentinel Risk Overwatch is an AI-driven risk scoring and profiling tool to help Philippine companies and regulators detect vulnerabilities.,KhenOrtigozaEnriquez,PUBLISHED,2025-12-10T11:13:12.919528300Z,2025-12-12T17:33:29.500Z,2025-12-12T17:33:29.499144400Z,https://ai.studio/apps/drive/1h1LX5MEOw-f7Cf99po-8OgjK5egpwReE?fullscreenApplet=true,https://youtu.be/oig__9chjCo,"[{""id"": 87189, ""title"": ""Sentinel Risk Overwatch Application Link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1h1LX5MEOw-f7Cf99po-8OgjK5egpwReE?fullscreenApplet=true"", ""description"": ""Access the Application Link"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 86411, ""title"": ""Sentinel Risk Overwatch - Demo Video"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/oig__9chjCo"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58248.md,writeups/58248.json,Safety & Security,high,"风险评估,企业安全,漏洞检测,监管工具,菲律宾市场,风险评分,AI驱动,合规管理"
58252,657375,/competitions/gemini-3/writeups/prime-clash,Prime Clash,Built for my 10-year-old Math Rival,ZoeLee88,PUBLISHED,2025-12-10T11:17:13.770555400Z,2025-12-10T11:35:07.187Z,2025-12-10T11:35:07.187396800Z,https://ai.studio/apps/drive/1hkl9wL0suMmAgQ_Opr0RDGadbPRESMmv,,"[{""id"": 77197, ""title"": ""Project Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1hkl9wL0suMmAgQ_Opr0RDGadbPRESMmv"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/58252.md,writeups/58252.json,Education & Learning,high,"数学游戏,儿童教育,竞技对战,小学数学,益智游戏,亲子互动,数学竞赛,10岁儿童"
